net,initial,unsafe,oracle_states_exhausted,agrees
conservative_50,"[0, 6, 0]",True,7,True
conservative_50,"[1, 0, 0]",False,1,True
conservative_50,"[1, 0, 1]",False,1,True
conservative_50,"[1, 0, 2]",False,1,True
conservative_50,"[1, 0, 3]",False,1,True
conservative_50,"[1, 0, 4]",False,1,True
conservative_50,"[1, 0, 5]",False,1,True
conservative_50,"[1, 1, 0]",False,2,True
conservative_50,"[1, 1, 1]",False,2,True
conservative_50,"[1, 1, 2]",False,2,True
conservative_50,"[1, 1, 3]",False,2,True
conservative_50,"[1, 1, 4]",False,2,True
conservative_50,"[1, 2, 0]",False,3,True
conservative_50,"[1, 2, 1]",False,3,True
conservative_50,"[1, 2, 2]",False,3,True
conservative_50,"[1, 2, 3]",False,3,True
conservative_50,"[1, 3, 0]",False,4,True
conservative_50,"[1, 3, 1]",False,4,True
conservative_50,"[1, 3, 2]",True,4,True
conservative_50,"[1, 4, 0]",False,5,True
conservative_50,"[1, 4, 1]",True,5,True
conservative_50,"[1, 5, 0]",True,6,True
conservative_50,"[2, 0, 0]",False,1,True
conservative_50,"[2, 0, 1]",False,1,True
conservative_50,"[2, 0, 2]",False,1,True
conservative_50,"[2, 0, 3]",False,1,True
conservative_50,"[2, 0, 4]",False,1,True
conservative_50,"[2, 1, 0]",False,2,True
conservative_50,"[2, 1, 1]",False,2,True
conservative_50,"[2, 1, 2]",False,2,True
conservative_50,"[2, 1, 3]",False,2,True
conservative_50,"[2, 2, 0]",False,3,True
conservative_50,"[2, 2, 1]",False,3,True
conservative_50,"[2, 2, 2]",False,3,True
conservative_50,"[2, 3, 0]",False,4,True
conservative_50,"[2, 3, 1]",False,4,True
conservative_50,"[2, 4, 0]",False,5,True
conservative_50,"[3, 0, 0]",False,1,True
conservative_50,"[3, 0, 1]",False,1,True
conservative_50,"[3, 0, 2]",False,1,True
conservative_50,"[3, 0, 3]",False,1,True
conservative_50,"[3, 1, 0]",False,2,True
conservative_50,"[3, 1, 1]",False,2,True
conservative_50,"[3, 1, 2]",False,2,True
conservative_50,"[3, 2, 0]",False,3,True
conservative_50,"[3, 2, 1]",False,3,True
conservative_50,"[3, 3, 0]",False,4,True
conservative_50,"[4, 0, 0]",False,1,True
conservative_50,"[4, 0, 1]",False,1,True
conservative_50,"[4, 0, 2]",False,1,True
conservative_50,"[4, 1, 0]",False,2,True
conservative_50,"[4, 1, 1]",False,2,True
conservative_50,"[4, 2, 0]",False,3,True
conservative_50,"[5, 0, 0]",False,1,True
conservative_50,"[5, 0, 1]",False,1,True
conservative_50,"[5, 1, 0]",False,2,True
conservative_50,"[6, 0, 0]",False,1,True
conservative_51,"[0, 0, 0]",False,1,True
conservative_51,"[0, 0, 1]",False,1,True
conservative_51,"[0, 0, 2]",True,1,True
conservative_51,"[0, 0, 3]",True,1,True
conservative_51,"[0, 0, 4]",True,1,True
conservative_51,"[0, 0, 5]",True,1,True
conservative_51,"[0, 0, 6]",True,1,True
conservative_51,"[0, 1, 0]",False,1,True
conservative_51,"[0, 1, 1]",False,1,True
conservative_51,"[0, 1, 2]",True,1,True
conservative_51,"[0, 1, 3]",True,1,True
conservative_51,"[0, 1, 4]",True,1,True
conservative_51,"[0, 1, 5]",True,1,True
conservative_51,"[0, 2, 0]",False,2,True
conservative_51,"[0, 2, 1]",True,2,True
conservative_51,"[0, 2, 2]",True,2,True
conservative_51,"[0, 2, 3]",True,2,True
conservative_51,"[0, 2, 4]",True,2,True
conservative_51,"[0, 3, 0]",True,3,True
conservative_51,"[0, 3, 1]",True,3,True
conservative_51,"[0, 3, 2]",True,3,True
conservative_51,"[0, 3, 3]",True,3,True
conservative_51,"[0, 4, 0]",True,4,True
conservative_51,"[0, 4, 1]",True,4,True
conservative_51,"[0, 4, 2]",True,4,True
conservative_51,"[0, 5, 0]",True,5,True
conservative_51,"[0, 5, 1]",True,5,True
conservative_51,"[0, 6, 0]",True,6,True
conservative_51,"[1, 0, 0]",False,2,True
conservative_51,"[1, 0, 1]",False,2,True
conservative_51,"[1, 0, 2]",True,2,True
conservative_51,"[1, 0, 3]",True,2,True
conservative_51,"[1, 0, 4]",True,2,True
conservative_51,"[1, 0, 5]",True,2,True
conservative_51,"[1, 1, 0]",False,3,True
conservative_51,"[1, 1, 1]",True,3,True
conservative_51,"[1, 1, 2]",True,3,True
conservative_51,"[1, 1, 3]",True,3,True
conservative_51,"[1, 1, 4]",True,3,True
conservative_51,"[1, 2, 0]",True,5,True
conservative_51,"[1, 2, 1]",True,5,True
conservative_51,"[1, 2, 2]",True,5,True
conservative_51,"[1, 2, 3]",True,5,True
conservative_51,"[1, 3, 0]",True,7,True
conservative_51,"[1, 3, 1]",True,7,True
conservative_51,"[1, 3, 2]",True,7,True
conservative_51,"[1, 4, 0]",True,9,True
conservative_51,"[1, 4, 1]",True,9,True
conservative_51,"[1, 5, 0]",True,11,True
conservative_51,"[2, 0, 0]",False,4,True
conservative_51,"[2, 0, 1]",True,4,True
conservative_51,"[2, 0, 2]",True,4,True
conservative_51,"[2, 0, 3]",True,4,True
conservative_51,"[2, 0, 4]",True,4,True
conservative_51,"[2, 1, 0]",True,6,True
conservative_51,"[2, 1, 1]",True,6,True
conservative_51,"[2, 1, 2]",True,6,True
conservative_51,"[2, 1, 3]",True,6,True
conservative_51,"[2, 2, 0]",True,9,True
conservative_51,"[2, 2, 1]",True,9,True
conservative_51,"[2, 2, 2]",True,9,True
conservative_51,"[2, 3, 0]",True,12,True
conservative_51,"[2, 3, 1]",True,12,True
conservative_51,"[2, 4, 0]",True,15,True
conservative_51,"[3, 0, 0]",True,7,True
conservative_51,"[3, 0, 1]",True,7,True
conservative_51,"[3, 0, 2]",True,7,True
conservative_51,"[3, 0, 3]",True,7,True
conservative_51,"[3, 1, 0]",True,10,True
conservative_51,"[3, 1, 1]",True,10,True
conservative_51,"[3, 1, 2]",True,10,True
conservative_51,"[3, 2, 0]",True,14,True
conservative_51,"[3, 2, 1]",True,14,True
conservative_51,"[3, 3, 0]",True,18,True
conservative_51,"[4, 0, 0]",True,11,True
conservative_51,"[4, 0, 1]",True,11,True
conservative_51,"[4, 0, 2]",True,11,True
conservative_51,"[4, 1, 0]",True,15,True
conservative_51,"[4, 1, 1]",True,15,True
conservative_51,"[4, 2, 0]",True,20,True
conservative_51,"[5, 0, 0]",True,16,True
conservative_51,"[5, 0, 1]",True,16,True
conservative_51,"[5, 1, 0]",True,21,True
conservative_51,"[6, 0, 0]",True,22,True
conservative_52,"[0, 0, 0]",False,1,True
conservative_52,"[0, 0, 1]",False,1,True
conservative_52,"[0, 0, 2]",False,1,True
conservative_52,"[0, 0, 3]",False,1,True
conservative_52,"[0, 0, 4]",False,1,True
conservative_52,"[0, 0, 5]",False,1,True
conservative_52,"[0, 0, 6]",False,1,True
conservative_52,"[0, 1, 0]",False,1,True
conservative_52,"[0, 1, 1]",False,2,True
conservative_52,"[0, 1, 2]",False,2,True
conservative_52,"[0, 1, 3]",False,2,True
conservative_52,"[0, 1, 4]",False,2,True
conservative_52,"[0, 1, 5]",False,2,True
conservative_52,"[0, 2, 0]",False,1,True
conservative_52,"[0, 2, 1]",False,3,True
conservative_52,"[0, 2, 2]",False,3,True
conservative_52,"[0, 2, 3]",False,3,True
conservative_52,"[0, 2, 4]",False,3,True
conservative_52,"[0, 3, 0]",False,1,True
conservative_52,"[0, 3, 1]",False,4,True
conservative_52,"[0, 3, 2]",False,4,True
conservative_52,"[0, 3, 3]",False,4,True
conservative_52,"[0, 4, 0]",False,1,True
conservative_52,"[0, 4, 1]",False,5,True
conservative_52,"[0, 4, 2]",False,5,True
conservative_52,"[0, 5, 0]",False,1,True
conservative_52,"[0, 5, 1]",False,6,True
conservative_52,"[0, 6, 0]",False,1,True
conservative_52,"[1, 0, 0]",False,1,True
conservative_52,"[1, 0, 1]",False,1,True
conservative_52,"[1, 0, 2]",False,1,True
conservative_52,"[1, 0, 3]",False,1,True
conservative_52,"[1, 0, 4]",False,1,True
conservative_52,"[1, 0, 5]",False,1,True
conservative_52,"[1, 1, 0]",False,1,True
conservative_52,"[1, 1, 1]",False,2,True
conservative_52,"[1, 1, 2]",False,2,True
conservative_52,"[1, 1, 3]",False,2,True
conservative_52,"[1, 1, 4]",False,2,True
conservative_52,"[1, 2, 0]",False,1,True
conservative_52,"[1, 2, 1]",False,3,True
conservative_52,"[1, 2, 2]",True,3,True
conservative_52,"[1, 2, 3]",True,3,True
conservative_52,"[1, 3, 0]",False,1,True
conservative_52,"[1, 3, 1]",True,4,True
conservative_52,"[1, 3, 2]",True,4,True
conservative_52,"[1, 4, 0]",False,1,True
conservative_52,"[1, 4, 1]",True,5,True
conservative_52,"[1, 5, 0]",False,1,True
conservative_52,"[2, 0, 0]",False,1,True
conservative_52,"[2, 0, 1]",False,3,True
conservative_52,"[2, 0, 2]",False,3,True
conservative_52,"[2, 0, 3]",False,3,True
conservative_52,"[2, 0, 4]",False,3,True
conservative_52,"[2, 1, 0]",False,1,True
conservative_52,"[2, 1, 1]",False,6,True
conservative_52,"[2, 1, 2]",False,6,True
conservative_52,"[2, 1, 3]",False,6,True
conservative_52,"[2, 2, 0]",True,1,True
conservative_52,"[2, 2, 1]",True,9,True
conservative_52,"[2, 2, 2]",True,9,True
conservative_52,"[2, 3, 0]",True,1,True
conservative_52,"[2, 3, 1]",True,12,True
conservative_52,"[2, 4, 0]",True,1,True
conservative_52,"[3, 0, 0]",False,1,True
conservative_52,"[3, 0, 1]",False,4,True
conservative_52,"[3, 0, 2]",False,4,True
conservative_52,"[3, 0, 3]",False,4,True
conservative_52,"[3, 1, 0]",False,1,True
conservative_52,"[3, 1, 1]",False,8,True
conservative_52,"[3, 1, 2]",False,8,True
conservative_52,"[3, 2, 0]",True,1,True
conservative_52,"[3, 2, 1]",True,12,True
conservative_52,"[3, 3, 0]",True,1,True
conservative_52,"[4, 0, 0]",False,1,True
conservative_52,"[4, 0, 1]",False,5,True
conservative_52,"[4, 0, 2]",False,5,True
conservative_52,"[4, 1, 0]",False,1,True
conservative_52,"[4, 1, 1]",False,10,True
conservative_52,"[4, 2, 0]",True,1,True
conservative_52,"[5, 0, 0]",False,1,True
conservative_52,"[5, 0, 1]",False,6,True
conservative_52,"[5, 1, 0]",False,1,True
conservative_52,"[6, 0, 0]",False,1,True
conservative_53,"[0, 0, 0]",False,1,True
conservative_53,"[0, 0, 1]",False,1,True
conservative_53,"[0, 0, 2]",False,1,True
conservative_53,"[0, 0, 3]",False,1,True
conservative_53,"[0, 0, 4]",False,1,True
conservative_53,"[0, 0, 5]",False,1,True
conservative_53,"[0, 0, 6]",False,1,True
conservative_53,"[0, 1, 0]",False,1,True
conservative_53,"[0, 1, 1]",False,1,True
conservative_53,"[0, 1, 2]",False,1,True
conservative_53,"[0, 1, 3]",False,1,True
conservative_53,"[0, 1, 4]",False,1,True
conservative_53,"[0, 1, 5]",False,1,True
conservative_53,"[0, 2, 0]",False,2,True
conservative_53,"[0, 2, 1]",False,2,True
conservative_53,"[0, 2, 2]",False,2,True
conservative_53,"[0, 2, 3]",False,2,True
conservative_53,"[0, 2, 4]",False,2,True
conservative_53,"[0, 3, 0]",False,4,True
conservative_53,"[0, 3, 1]",False,4,True
conservative_53,"[0, 3, 2]",True,4,True
conservative_53,"[0, 3, 3]",True,4,True
conservative_53,"[0, 4, 0]",False,7,True
conservative_53,"[0, 4, 1]",True,7,True
conservative_53,"[0, 4, 2]",True,7,True
conservative_53,"[0, 5, 0]",True,11,True
conservative_53,"[0, 5, 1]",True,11,True
conservative_53,"[0, 6, 0]",True,16,True
conservative_53,"[1, 0, 0]",False,1,True
conservative_53,"[1, 0, 1]",False,1,True
conservative_53,"[1, 0, 2]",False,1,True
conservative_53,"[1, 0, 3]",False,1,True
conservative_53,"[1, 0, 4]",False,1,True
conservative_53,"[1, 0, 5]",False,1,True
conservative_53,"[1, 1, 0]",False,1,True
conservative_53,"[1, 1, 1]",False,1,True
conservative_53,"[1, 1, 2]",False,1,True
conservative_53,"[1, 1, 3]",False,1,True
conservative_53,"[1, 1, 4]",False,1,True
conservative_53,"[1, 2, 0]",False,3,True
conservative_53,"[1, 2, 1]",False,3,True
conservative_53,"[1, 2, 2]",False,3,True
conservative_53,"[1, 2, 3]",False,3,True
conservative_53,"[1, 3, 0]",False,6,True
conservative_53,"[1, 3, 1]",False,6,True
conservative_53,"[1, 3, 2]",True,6,True
conservative_53,"[1, 4, 0]",True,10,True
conservative_53,"[1, 4, 1]",True,10,True
conservative_53,"[1, 5, 0]",True,15,True
conservative_53,"[2, 0, 0]",False,1,True
conservative_53,"[2, 0, 1]",False,1,True
conservative_53,"[2, 0, 2]",False,1,True
conservative_53,"[2, 0, 3]",False,1,True
conservative_53,"[2, 0, 4]",False,1,True
conservative_53,"[2, 1, 0]",False,1,True
conservative_53,"[2, 1, 1]",False,1,True
conservative_53,"[2, 1, 2]",False,1,True
conservative_53,"[2, 1, 3]",False,1,True
conservative_53,"[2, 2, 0]",False,3,True
conservative_53,"[2, 2, 1]",False,3,True
conservative_53,"[2, 2, 2]",False,3,True
conservative_53,"[2, 3, 0]",False,7,True
conservative_53,"[2, 3, 1]",False,7,True
conservative_53,"[2, 4, 0]",True,12,True
conservative_53,"[3, 0, 0]",False,1,True
conservative_53,"[3, 0, 1]",False,1,True
conservative_53,"[3, 0, 2]",False,1,True
conservative_53,"[3, 0, 3]",False,1,True
conservative_53,"[3, 1, 0]",False,1,True
conservative_53,"[3, 1, 1]",False,1,True
conservative_53,"[3, 1, 2]",False,1,True
conservative_53,"[3, 2, 0]",False,3,True
conservative_53,"[3, 2, 1]",False,3,True
conservative_53,"[3, 3, 0]",False,7,True
conservative_53,"[4, 0, 0]",False,1,True
conservative_53,"[4, 0, 1]",False,1,True
conservative_53,"[4, 0, 2]",False,1,True
conservative_53,"[4, 1, 0]",False,1,True
conservative_53,"[4, 1, 1]",False,1,True
conservative_53,"[4, 2, 0]",False,3,True
conservative_53,"[5, 0, 0]",False,1,True
conservative_53,"[5, 0, 1]",False,1,True
conservative_53,"[5, 1, 0]",False,1,True
conservative_53,"[6, 0, 0]",False,1,True
conservative_54,"[0, 0, 0]",False,1,True
conservative_54,"[0, 0, 1]",False,1,True
conservative_54,"[0, 0, 2]",False,1,True
conservative_54,"[0, 0, 3]",False,1,True
conservative_54,"[0, 0, 4]",False,1,True
conservative_54,"[0, 0, 5]",False,1,True
conservative_54,"[0, 0, 6]",False,1,True
conservative_54,"[0, 1, 0]",False,1,True
conservative_54,"[0, 1, 1]",False,1,True
conservative_54,"[0, 1, 2]",False,1,True
conservative_54,"[0, 1, 3]",False,1,True
conservative_54,"[0, 1, 4]",False,1,True
conservative_54,"[0, 1, 5]",False,1,True
conservative_54,"[0, 2, 0]",False,1,True
conservative_54,"[0, 2, 1]",False,1,True
conservative_54,"[0, 2, 2]",False,1,True
conservative_54,"[0, 2, 3]",False,1,True
conservative_54,"[0, 2, 4]",False,1,True
conservative_54,"[0, 3, 0]",False,1,True
conservative_54,"[0, 3, 1]",False,1,True
conservative_54,"[0, 3, 2]",False,1,True
conservative_54,"[0, 3, 3]",False,1,True
conservative_54,"[0, 4, 0]",False,1,True
conservative_54,"[0, 4, 1]",False,1,True
conservative_54,"[0, 4, 2]",False,1,True
conservative_54,"[0, 5, 0]",False,1,True
conservative_54,"[0, 5, 1]",False,1,True
conservative_54,"[0, 6, 0]",False,1,True
conservative_54,"[1, 0, 0]",False,2,True
conservative_54,"[1, 0, 1]",False,2,True
conservative_54,"[1, 0, 2]",False,2,True
conservative_54,"[1, 0, 3]",False,2,True
conservative_54,"[1, 0, 4]",False,2,True
conservative_54,"[1, 0, 5]",False,2,True
conservative_54,"[1, 1, 0]",False,2,True
conservative_54,"[1, 1, 1]",False,3,True
conservative_54,"[1, 1, 2]",False,3,True
conservative_54,"[1, 1, 3]",False,3,True
conservative_54,"[1, 1, 4]",False,3,True
conservative_54,"[1, 2, 0]",False,3,True
conservative_54,"[1, 2, 1]",False,4,True
conservative_54,"[1, 2, 2]",False,4,True
conservative_54,"[1, 2, 3]",False,4,True
conservative_54,"[1, 3, 0]",False,4,True
conservative_54,"[1, 3, 1]",False,5,True
conservative_54,"[1, 3, 2]",False,5,True
conservative_54,"[1, 4, 0]",False,5,True
conservative_54,"[1, 4, 1]",False,6,True
conservative_54,"[1, 5, 0]",False,6,True
conservative_54,"[2, 0, 0]",False,3,True
conservative_54,"[2, 0, 1]",False,3,True
conservative_54,"[2, 0, 2]",False,3,True
conservative_54,"[2, 0, 3]",False,3,True
conservative_54,"[2, 0, 4]",False,3,True
conservative_54,"[2, 1, 0]",False,3,True
conservative_54,"[2, 1, 1]",False,4,True
conservative_54,"[2, 1, 2]",False,4,True
conservative_54,"[2, 1, 3]",False,4,True
conservative_54,"[2, 2, 0]",False,4,True
conservative_54,"[2, 2, 1]",False,5,True
conservative_54,"[2, 2, 2]",False,5,True
conservative_54,"[2, 3, 0]",False,5,True
conservative_54,"[2, 3, 1]",False,6,True
conservative_54,"[2, 4, 0]",False,6,True
conservative_54,"[3, 0, 0]",False,4,True
conservative_54,"[3, 0, 1]",False,4,True
conservative_54,"[3, 0, 2]",False,4,True
conservative_54,"[3, 0, 3]",False,4,True
conservative_54,"[3, 1, 0]",False,4,True
conservative_54,"[3, 1, 1]",False,5,True
conservative_54,"[3, 1, 2]",False,5,True
conservative_54,"[3, 2, 0]",False,5,True
conservative_54,"[3, 2, 1]",False,6,True
conservative_54,"[3, 3, 0]",False,6,True
conservative_54,"[4, 0, 0]",False,5,True
conservative_54,"[4, 0, 1]",False,5,True
conservative_54,"[4, 0, 2]",False,5,True
conservative_54,"[4, 1, 0]",False,5,True
conservative_54,"[4, 1, 1]",False,6,True
conservative_54,"[4, 2, 0]",False,6,True
conservative_54,"[5, 0, 0]",False,6,True
conservative_54,"[5, 0, 1]",False,6,True
conservative_54,"[5, 1, 0]",False,6,True
conservative_54,"[6, 0, 0]",False,7,True
conservative_55,"[0, 0, 0]",False,1,True
conservative_55,"[0, 0, 1]",False,1,True
conservative_55,"[0, 0, 2]",False,1,True
conservative_55,"[0, 0, 3]",False,1,True
conservative_55,"[0, 0, 4]",False,1,True
conservative_55,"[0, 0, 5]",False,1,True
conservative_55,"[0, 0, 6]",False,1,True
conservative_55,"[0, 1, 0]",False,1,True
conservative_55,"[0, 1, 1]",False,1,True
conservative_55,"[0, 1, 2]",False,1,True
conservative_55,"[0, 1, 3]",False,1,True
conservative_55,"[0, 1, 4]",False,1,True
conservative_55,"[0, 1, 5]",False,1,True
conservative_55,"[0, 2, 0]",False,1,True
conservative_55,"[0, 2, 1]",False,1,True
conservative_55,"[0, 2, 2]",False,1,True
conservative_55,"[0, 2, 3]",False,1,True
conservative_55,"[0, 2, 4]",False,1,True
conservative_55,"[0, 3, 0]",False,1,True
conservative_55,"[0, 3, 1]",False,1,True
conservative_55,"[0, 3, 2]",False,1,True
conservative_55,"[0, 3, 3]",False,1,True
conservative_55,"[0, 4, 0]",False,1,True
conservative_55,"[0, 4, 1]",False,1,True
conservative_55,"[0, 4, 2]",False,1,True
conservative_55,"[0, 5, 0]",False,1,True
conservative_55,"[0, 5, 1]",False,1,True
conservative_55,"[0, 6, 0]",False,1,True
conservative_55,"[1, 0, 0]",False,1,True
conservative_55,"[1, 0, 1]",False,1,True
conservative_55,"[1, 0, 2]",False,1,True
conservative_55,"[1, 0, 3]",False,1,True
conservative_55,"[1, 0, 4]",False,1,True
conservative_55,"[1, 0, 5]",False,1,True
conservative_55,"[1, 1, 0]",False,1,True
conservative_55,"[1, 1, 1]",False,1,True
conservative_55,"[1, 1, 2]",False,1,True
conservative_55,"[1, 1, 3]",False,1,True
conservative_55,"[1, 1, 4]",False,1,True
conservative_55,"[1, 2, 0]",False,1,True
conservative_55,"[1, 2, 1]",False,1,True
conservative_55,"[1, 2, 2]",False,1,True
conservative_55,"[1, 2, 3]",False,1,True
conservative_55,"[1, 3, 0]",False,1,True
conservative_55,"[1, 3, 1]",False,1,True
conservative_55,"[1, 3, 2]",False,1,True
conservative_55,"[1, 4, 0]",False,1,True
conservative_55,"[1, 4, 1]",False,1,True
conservative_55,"[1, 5, 0]",False,1,True
conservative_55,"[2, 0, 0]",True,2,True
conservative_55,"[2, 0, 1]",True,2,True
conservative_55,"[2, 0, 2]",True,2,True
conservative_55,"[2, 0, 3]",True,2,True
conservative_55,"[2, 0, 4]",True,2,True
conservative_55,"[2, 1, 0]",True,2,True
conservative_55,"[2, 1, 1]",True,2,True
conservative_55,"[2, 1, 2]",True,2,True
conservative_55,"[2, 1, 3]",True,2,True
conservative_55,"[2, 2, 0]",True,2,True
conservative_55,"[2, 2, 1]",True,2,True
conservative_55,"[2, 2, 2]",True,2,True
conservative_55,"[2, 3, 0]",True,2,True
conservative_55,"[2, 3, 1]",True,2,True
conservative_55,"[2, 4, 0]",True,2,True
conservative_55,"[3, 0, 0]",True,2,True
conservative_55,"[3, 0, 1]",True,2,True
conservative_55,"[3, 0, 2]",True,2,True
conservative_55,"[3, 0, 3]",True,2,True
conservative_55,"[3, 1, 0]",True,2,True
conservative_55,"[3, 1, 1]",True,2,True
conservative_55,"[3, 1, 2]",True,2,True
conservative_55,"[3, 2, 0]",True,2,True
conservative_55,"[3, 2, 1]",True,2,True
conservative_55,"[3, 3, 0]",True,2,True
conservative_55,"[4, 0, 0]",True,3,True
conservative_55,"[4, 0, 1]",True,3,True
conservative_55,"[4, 0, 2]",True,3,True
conservative_55,"[4, 1, 0]",True,3,True
conservative_55,"[4, 1, 1]",True,3,True
conservative_55,"[4, 2, 0]",True,3,True
conservative_55,"[5, 0, 0]",True,3,True
conservative_55,"[5, 0, 1]",True,3,True
conservative_55,"[5, 1, 0]",True,3,True
conservative_55,"[6, 0, 0]",True,4,True
conservative_56,"[0, 0, 0]",False,1,True
conservative_56,"[0, 0, 1]",False,2,True
conservative_56,"[0, 0, 2]",False,3,True
conservative_56,"[0, 0, 3]",False,4,True
conservative_56,"[0, 0, 4]",False,5,True
conservative_56,"[0, 0, 5]",False,6,True
conservative_56,"[0, 0, 6]",False,7,True
conservative_56,"[0, 1, 0]",False,1,True
conservative_56,"[0, 1, 1]",False,2,True
conservative_56,"[0, 1, 2]",False,3,True
conservative_56,"[0, 1, 3]",False,4,True
conservative_56,"[0, 1, 4]",False,5,True
conservative_56,"[0, 1, 5]",False,6,True
conservative_56,"[0, 2, 0]",False,1,True
conservative_56,"[0, 2, 1]",False,2,True
conservative_56,"[0, 2, 2]",False,3,True
conservative_56,"[0, 2, 3]",False,4,True
conservative_56,"[0, 2, 4]",False,5,True
conservative_56,"[0, 3, 0]",False,1,True
conservative_56,"[0, 3, 1]",False,2,True
conservative_56,"[0, 3, 2]",False,3,True
conservative_56,"[0, 3, 3]",False,4,True
conservative_56,"[0, 4, 0]",False,1,True
conservative_56,"[0, 4, 1]",False,2,True
conservative_56,"[0, 4, 2]",False,3,True
conservative_56,"[0, 5, 0]",False,1,True
conservative_56,"[0, 5, 1]",False,2,True
conservative_56,"[0, 6, 0]",False,1,True
conservative_56,"[1, 0, 0]",False,1,True
conservative_56,"[1, 0, 1]",False,2,True
conservative_56,"[1, 0, 2]",False,3,True
conservative_56,"[1, 0, 3]",False,4,True
conservative_56,"[1, 0, 4]",False,5,True
conservative_56,"[1, 0, 5]",True,6,True
conservative_56,"[1, 1, 0]",False,1,True
conservative_56,"[1, 1, 1]",False,2,True
conservative_56,"[1, 1, 2]",False,3,True
conservative_56,"[1, 1, 3]",False,4,True
conservative_56,"[1, 1, 4]",True,5,True
conservative_56,"[1, 2, 0]",False,1,True
conservative_56,"[1, 2, 1]",False,2,True
conservative_56,"[1, 2, 2]",False,3,True
conservative_56,"[1, 2, 3]",True,4,True
conservative_56,"[1, 3, 0]",False,1,True
conservative_56,"[1, 3, 1]",False,2,True
conservative_56,"[1, 3, 2]",False,3,True
conservative_56,"[1, 4, 0]",False,1,True
conservative_56,"[1, 4, 1]",False,2,True
conservative_56,"[1, 5, 0]",False,1,True
conservative_56,"[2, 0, 0]",True,1,True
conservative_56,"[2, 0, 1]",True,6,True
conservative_56,"[2, 0, 2]",True,8,True
conservative_56,"[2, 0, 3]",True,10,True
conservative_56,"[2, 0, 4]",True,12,True
conservative_56,"[2, 1, 0]",True,1,True
conservative_56,"[2, 1, 1]",True,6,True
conservative_56,"[2, 1, 2]",True,8,True
conservative_56,"[2, 1, 3]",True,10,True
conservative_56,"[2, 2, 0]",True,1,True
conservative_56,"[2, 2, 1]",True,6,True
conservative_56,"[2, 2, 2]",True,8,True
conservative_56,"[2, 3, 0]",True,1,True
conservative_56,"[2, 3, 1]",True,6,True
conservative_56,"[2, 4, 0]",True,1,True
conservative_56,"[3, 0, 0]",True,1,True
conservative_56,"[3, 0, 1]",True,6,True
conservative_56,"[3, 0, 2]",True,8,True
conservative_56,"[3, 0, 3]",True,10,True
conservative_56,"[3, 1, 0]",True,1,True
conservative_56,"[3, 1, 1]",True,6,True
conservative_56,"[3, 1, 2]",True,8,True
conservative_56,"[3, 2, 0]",True,1,True
conservative_56,"[3, 2, 1]",True,6,True
conservative_56,"[3, 3, 0]",True,1,True
conservative_56,"[4, 0, 0]",True,1,True
conservative_56,"[4, 0, 1]",True,12,True
conservative_56,"[4, 0, 2]",True,15,True
conservative_56,"[4, 1, 0]",True,1,True
conservative_56,"[4, 1, 1]",True,12,True
conservative_56,"[4, 2, 0]",True,1,True
conservative_56,"[5, 0, 0]",True,1,True
conservative_56,"[5, 0, 1]",True,12,True
conservative_56,"[5, 1, 0]",True,1,True
conservative_56,"[6, 0, 0]",True,1,True
conservative_57,"[0, 0, 0]",True,1,True
conservative_57,"[0, 0, 1]",True,1,True
conservative_57,"[0, 0, 2]",True,1,True
conservative_57,"[0, 0, 3]",True,1,True
conservative_57,"[0, 0, 4]",True,1,True
conservative_57,"[0, 0, 5]",True,1,True
conservative_57,"[0, 0, 6]",True,1,True
conservative_57,"[0, 1, 0]",True,2,True
conservative_57,"[0, 1, 1]",True,2,True
conservative_57,"[0, 1, 2]",True,2,True
conservative_57,"[0, 1, 3]",True,2,True
conservative_57,"[0, 1, 4]",True,2,True
conservative_57,"[0, 1, 5]",True,2,True
conservative_57,"[0, 2, 0]",True,3,True
conservative_57,"[0, 2, 1]",True,6,True
conservative_57,"[0, 2, 2]",True,10,True
conservative_57,"[0, 2, 3]",True,15,True
conservative_57,"[0, 2, 4]",True,21,True
conservative_57,"[0, 3, 0]",True,4,True
conservative_57,"[0, 3, 1]",True,8,True
conservative_57,"[0, 3, 2]",True,13,True
conservative_57,"[0, 3, 3]",True,19,True
conservative_57,"[0, 4, 0]",True,5,True
conservative_57,"[0, 4, 1]",True,10,True
conservative_57,"[0, 4, 2]",True,16,True
conservative_57,"[0, 5, 0]",True,6,True
conservative_57,"[0, 5, 1]",True,12,True
conservative_57,"[0, 6, 0]",True,7,True
conservative_57,"[1, 0, 0]",True,1,True
conservative_57,"[1, 0, 1]",True,1,True
conservative_57,"[1, 0, 2]",True,1,True
conservative_57,"[1, 0, 3]",True,1,True
conservative_57,"[1, 0, 4]",True,1,True
conservative_57,"[1, 0, 5]",True,1,True
conservative_57,"[1, 1, 0]",True,2,True
conservative_57,"[1, 1, 1]",True,5,True
conservative_57,"[1, 1, 2]",True,9,True
conservative_57,"[1, 1, 3]",True,14,True
conservative_57,"[1, 1, 4]",True,20,True
conservative_57,"[1, 2, 0]",True,3,True
conservative_57,"[1, 2, 1]",True,7,True
conservative_57,"[1, 2, 2]",True,12,True
conservative_57,"[1, 2, 3]",True,18,True
conservative_57,"[1, 3, 0]",True,4,True
conservative_57,"[1, 3, 1]",True,9,True
conservative_57,"[1, 3, 2]",True,15,True
